seg_id,river_name,tier,n_upstream_dams,total_upstream_capacity_mcm,nearest_upstream_dam,nearest_dam_dist_km,nearest_dam_year,dams_before_1991,dams_after_1991,category,severity,pct_change,early_mean,late_mean,tau,p_value,sens_slope_m3s_yr,norm_slope_pct_yr,min_year,min_flow_m3s
3355,Sesar,99,1,34.97,Juggar Dam,11.32,1957.0,1,0,Drying,Moderate Drying,-26.96942815402422,1.9402476327859848,1.416973941451613,-0.2097026604068857,0.0093015553668744,-0.0141823350773631,-0.8298735920256354,1987,0.3216226541666666
3356,Vaisali,99,1,12.96,Ramova Dam,20.92,1931.0,1,0,Drying,Severe Drying,-31.30624048186621,4.5477844916496215,3.1240441420967744,-0.2949921752738654,0.0002517048330354,-0.0428453871502976,-1.0951867337408665,2007,0.9322503625
3357,Kunwari,99,0,0.0,,,,0,0,Drying,Severe Drying,-31.04731923484171,4.018690296367424,2.7709946909946237,-0.2910798122065727,0.0003039540655975,-0.0383557898153594,-1.1141283376945077,2007,0.5146209583333333
3358,Parbati,99,1,115.17,Parbati Dam,9.06,1963.0,1,0,Drying,Severe Drying,-32.746199732265154,3.2769735765189396,2.203889263978495,-0.2323943661971831,0.0039425831766191,-0.0247031144020206,-0.8823811055791492,2007,0.4339372358333333
3359,Gambhir,99,0,0.0,,,,0,0,Drying,Severe Drying,-31.23300442965836,2.9314147768693184,2.0158458697580643,-0.270735524256651,0.0007819061466807,-0.0251610259366582,-0.993930360167938,2007,0.52359807
3360,Vaisali,99,0,0.0,,,,0,0,Drying,Severe Drying,-30.90342123642608,4.969638089808712,3.4338498969892473,-0.3153364632237871,9.104183740804572e-05,-0.0482325263194444,-1.1252947377093354,2007,1.0394087175
3361,Jhilmil,99,0,0.0,,,,0,0,Drying,Severe Drying,-30.46248345528488,4.974202267539773,3.458936724758064,-0.2996870109546166,0.0002001286618467,-0.0490681921859903,-1.140689097648964,2007,0.6337655733333333
3362,Sank,99,3,24.31,Tigra Dam,11.91,1917.0,3,0,Drying,Severe Drying,-31.595864460719948,8.177830661854166,5.593974370107527,-0.2942097026604069,0.0002614282568833,-0.0759792686609686,-1.0831964741176647,2007,1.3423752333333334
3363,Pahuj,99,2,5.03,Khaprar Dam,6.75,1985.0,2,0,Drying,Severe Drying,-43.969599086759295,8.959174743759469,5.019861527446237,-0.4100156494522691,3.585818360019033e-07,-0.1066313515822285,-1.4793460042425923,2007,1.0176707491666666
3364,Parbati,99,1,115.17,Parbati Dam,10.33,1963.0,1,0,Drying,Severe Drying,-30.778988347663955,5.803134605467803,4.016988481451613,-0.2128325508607198,0.0082989932510908,-0.0405900828958333,-0.8099865991226757,2007,0.8901039416666667
3365,Gambhir,99,1,54.95,Panchana Dam,11.05,2006.0,0,1,Drying,Moderate Drying,-28.76080234672525,6.190618565683712,4.410146995967742,-0.2206572769953051,0.0062024516095879,-0.0423215446382429,-0.7857482997750939,2007,0.8832003016666666
3366,Asan,99,1,91.55,Kotwal Dam,26.14,1914.0,1,0,Drying,Severe Drying,-31.02365908395001,9.643527225592804,6.651752215456989,-0.3020344287949921,0.0001782349772427,-0.090102742774024,-1.0894361018523182,2007,1.3717492291666666
3367,Non,99,0,0.0,,,,0,0,Drying,Severe Drying,-55.61882196822565,12.483752546515152,5.540436442715054,-0.460093896713615,1.1167884617080404e-08,-0.1588728668730985,-1.6954279782111823,2007,0.9568897683333332
3368,Sengur,99,0,0.0,,,,0,0,Drying,Severe Drying,-31.873406049538804,9.141345949564396,6.2276876366666665,-0.3348982785602504,3.233493130805343e-05,-0.0835214198797678,-1.0701201370512063,2015,1.4298367166666666
3369,Parbati,99,1,115.17,Parbati Dam,37.38,1963.0,1,0,Drying,Moderate Drying,-28.916487233480947,11.362098003996213,8.076578385215054,-0.2378716744913928,0.0031697569802613,-0.091171335,-0.9212177861211236,2007,1.938570725
3370,Vaisali,99,2,34.64,Baisly Dam,15.02,1919.0,2,0,Drying,Moderate Drying,-29.86993843769306,17.23401233695076,12.08622346155914,-0.3043818466353677,0.0001586083806017,-0.1630989802951389,-1.090740299156923,2007,2.8501096083333333
3371,Sengur,99,0,0.0,,,,0,0,Drying,Severe Drying,-32.09513953597794,13.061997771401517,8.86973136048387,-0.2981220657276995,0.0002161020793332,-0.1068827113744589,-0.9559400753261162,2007,2.262892733333333
3372,Asan,99,4,115.86,Kotwal Dam,17.6,1914.0,4,0,Drying,Severe Drying,-31.19666872428691,19.86201126723485,13.665725410215051,-0.3028169014084507,0.0001714521556526,-0.190616157907197,-1.1176579141110417,2007,2.93846235
3373,Gambhir,99,2,170.45,Bishan Samand Dam,15.34,,0,1,Drying,Moderate Drying,-25.88814014950223,13.15969730530303,9.752896423655914,-0.1956181533646322,0.0152762722967985,-0.0878094501821095,-0.7560406696447982,2002,2.075919125
3374,Vaisali,99,2,34.64,Baisly Dam,33.56,1919.0,2,0,Drying,Severe Drying,-30.01066968173089,22.43824246823863,15.704375638709678,-0.3270735524256651,4.925350085827063e-05,-0.2138333861882717,-1.0991691384057578,2007,3.505041933333333
3375,Pahuj,99,4,76.89,Keeratwari Dam,13.22,1988.0,4,0,Drying,Severe Drying,-37.3121951660979,28.349182405189396,17.77148013817204,-0.3419405320813771,2.1969892461726204e-05,-0.2916145624780701,-1.2371905349972383,2007,2.820625833333333
3376,Kunwari,99,2,7.19,Kamera Dam,72.75,1910.0,2,0,Drying,Severe Drying,-31.563304747363212,23.88841972842803,16.348445010215055,-0.272300469483568,0.0007286474767398,-0.2002505363027904,-0.9791880919363932,2007,3.481774458333333
3377,Vaisali,99,2,34.64,Baisly Dam,40.49,1919.0,2,0,Drying,Moderate Drying,-29.98305249190764,26.033434735151513,18.227816333064517,-0.3169014084507042,8.39799529983587e-05,-0.2509717216346158,-1.1116193650735888,2007,3.795668475
3378,Gambhir,99,3,205.42,Juggar Dam,22.41,1957.0,1,1,Drying,Moderate Drying,-25.473717105189657,17.761611461988636,13.23706880483871,-0.2050078247261345,0.0110083948201196,-0.1248227581935818,-0.7938903273407514,1987,3.038623466666667
3379,Sengur,99,0,0.0,,,,0,0,Drying,Severe Drying,-32.95375320655556,23.100848052272728,15.488251596505377,-0.3403755868544601,2.395529740906177e-05,-0.204544506625817,-1.0406326259686236,2015,5.046887458333333
3380,Sengur,99,0,0.0,,,,0,0,Drying,Severe Drying,-36.51444709782836,27.140558571136363,17.230333669623654,-0.3661971830985915,5.486591412084962e-06,-0.2567737077836378,-1.1326755831293234,2015,5.476561575000001
3381,Pahuj,99,6,81.92,Khaprar Dam,41.43,1985.0,6,0,Drying,Severe Drying,-40.70128695692027,42.17114592878788,25.006946811290323,-0.3794992175273865,2.470510877650156e-06,-0.4835708293181818,-1.403268335018954,2007,4.126087225
3382,Gambhir,99,4,258.06,Baretha Bund Dam,43.06,1897.0,2,1,Drying,Moderate Drying,-27.370013144444023,28.377307509318182,20.610434713978496,-0.244131455399061,0.0024572477071083,-0.2352936894994837,-0.9447262271496129,1987,5.471343524999999
3383,Kunwari,99,6,123.05,Kotwal Dam,34.78,1914.0,6,0,Drying,Severe Drying,-31.39835745536307,44.36689071481061,30.436415776344088,-0.2996870109546166,0.0002001286618467,-0.4137807623090278,-1.0877649963315594,2007,6.483609358333333
3384,Kunwari,99,6,123.05,Pillowa Dam,71.42,1914.0,6,0,Drying,Severe Drying,-32.55763410794803,54.520280828882576,36.76976728198925,-0.3051643192488263,0.0001525314086863,-0.53059675,-1.1407260297685131,2007,7.263566425
3385,Gambhir,99,5,373.23,Parbati Dam,63.37,1963.0,3,1,Drying,Moderate Drying,-28.0335741509381,42.66427691183712,30.703955207795698,-0.2644757433489828,0.0010331446907021,-0.3671591394489246,-0.9839836347897436,2007,7.985756666666667
3386,Sindh,99,26,356.27,Tekanpur Dam,52.47,1895.0,21,4,Drying,Moderate Drying,-14.71390668851894,138.65134015719698,118.25031134408604,-0.1674491392801252,0.0379168470815372,-0.6751220534722221,-0.5240815107961201,2007,31.443215916666663
3387,Sindh,99,28,390.91,Baisly Dam,58.81,1919.0,23,4,Drying,Moderate Drying,-17.58264178685933,167.52882103541668,138.07282854301073,-0.2097026604068857,0.0093015553668744,-0.985070115027455,-0.6409320753486943,2007,35.45151666666667
3388,Sindh,99,34,472.83,Khaprar Dam,56.55,1985.0,29,4,Drying,Moderate Drying,-22.241021752439632,209.75940127159092,163.10676720698925,-0.2527386541471048,0.0017155887229374,-1.4758846334033615,-0.7842151231402821,2007,39.582192166666665
3389,Yamuna,99,13,536.55,Parbati Dam,91.94,1963.0,9,2,Drying,Moderate Drying,-24.337241540643262,119.10739615814391,90.1199414623656,-0.2949921752738654,0.0002517048330354,-1.0013487307504871,-0.9447059390022275,1987,26.3596005
3390,Sindh,99,40,595.88,Khaprar Dam,59.04,1985.0,35,4,Drying,Moderate Drying,-24.381256183871574,264.38356899621215,199.9235337311828,-0.2644757433489828,0.0010331446907021,-2.006730343073593,-0.8546849389497094,2007,46.85314483333334
3391,Yamuna,99,16,1139.17,Parbati Dam,142.74,1963.0,10,3,Drying,Moderate Drying,-24.985292211746103,582.4138783104166,436.8960689327957,-0.338810641627543,2.611067123825528e-05,-4.775366519097222,-0.925767718595188,1987,152.43211258333335
3392,Yamuna,99,245,14162.57,Parbati Dam,180.11,1963.0,163,57,Stable,Stable,-6.774592675133056,1704.2260665,1588.771692231183,-0.1424100156494522,0.0776255173837277,-6.834830876436814,-0.4160876097841252,2002,643.0128316666667
3393,Yamuna,99,285,14758.45,Khaprar Dam,72.67,1985.0,198,61,Drying,Mild Drying,-9.401339115470943,1979.719378340909,1793.5992460483872,-0.1682316118935837,0.0370262051879124,-8.917951802777779,-0.4728899617703621,2002,740.0832925
3394,Supin,99,0,0.0,,,,0,0,Stable,Stable,16.51713379288396,2.2041278217064395,2.568186562983871,0.0931142410015649,0.2492735902518126,0.0103281854313794,0.4366324813458615,2009,0.2264850358333333
3395,Tons,99,0,0.0,,,,0,0,Stable,Stable,29.51994253558481,4.577640838217803,5.928957783145162,0.1408450704225352,0.080952200937586,0.0310603321206896,0.5996169185800597,2009,0.5754475333333333
3396,Dhund,99,1,4.17,Sheel Ki Dungri Dam,4.5,1900.0,1,0,Stable,Stable,-7.847053643113814,1.911386573543561,1.7613990437903224,-0.0289514866979655,0.7226862070785358,-0.0021320801193019,-0.1162688738341808,2002,0.2305238091666666
3397,Dhund,99,2,57.88,Kanota Dam,18.83,2001.0,1,1,Stable,Stable,3.319248586840673,4.94487708817803,5.109009851048388,-0.0007824726134585,0.996121301281044,-0.0001505000137578,-0.0030201881844344,2002,0.7297614041666667
3398,Banganga,99,3,89.11,Chandrana Dam,5.99,1976.0,3,0,Stable,Stable,0.8276596183616839,5.442336771755682,5.487380795510752,-0.0078247261345852,0.9264090835829736,-0.0011030989390571,-0.0203060180668761,2002,1.0503546
3399,Mashi,99,2,28.16,Hingonia Dam,25.74,1862.0,2,0,Stable,Stable,-19.078564813795214,10.299736946950755,8.334694957876344,-0.0586854460093896,0.468865731616952,-0.0192317684343434,-0.2044788631252241,2002,1.2538495458333332
3400,Dhund,99,3,62.05,Sheel Ki Dungri Dam,15.38,1900.0,2,1,Stable,Stable,0.7459735375482186,8.259100846151515,8.320711552903227,-0.0062597809076682,0.9418708081099778,-0.0024675405714285,-0.0299803291955168,2002,1.17742268
3401,Morel,99,0,0.0,,,,0,0,Stable,Stable,0.689768909063254,5.849287270810605,5.8896338358064515,-0.0242566510172143,0.7668207233743265,-0.0063746235918306,-0.1094721426686636,1987,0.9766742608333332
3402,Morel,99,4,138.69,Morel Dam,8.21,1959.0,3,1,Stable,Stable,-2.8094156422938137,19.7091747767803,19.15546213763441,-0.0328638497652582,0.6865925646666557,-0.023880260087286,-0.1235957338068414,2002,2.9926077
3403,Kareli,99,1,12.93,Morasagar Dam,20.17,1934.0,1,0,Stable,Stable,-17.931912997962485,1.8904741642670455,1.5514759818817203,-0.1283255086071987,0.1119187275720738,-0.0081772053611111,-0.473128057304745,2002,0.2939422366666667
3404,Kareli,99,0,0.0,,,,0,0,Stable,Stable,-12.245928403639208,2.057478838829545,1.8055214533064516,-0.0931142410015649,0.2492735902518126,-0.0068566129330065,-0.3553334895146053,2002,0.3163885083333333
3405,Kareli,99,1,12.93,Morasagar Dam,26.89,1934.0,1,0,Stable,Stable,-15.007157273629655,3.982195094070076,3.3845808133602153,-0.107981220657277,0.1812739066944027,-0.0154112532619046,-0.4177484723293112,2002,0.61628642
3406,Dhil,99,1,27.73,Dheel Dam,5.73,1911.0,1,0,Stable,Stable,-15.995993474041247,4.867972382339015,4.089291837741936,-0.0735524256651017,0.3633220419285234,-0.012958727824074,-0.2887383908399045,2002,0.5517444483333334
3407,Kareli,99,1,12.93,Morasagar Dam,33.69,1934.0,1,0,Stable,Stable,-17.540933045354546,8.477178282306818,6.990202115672043,-0.122848200312989,0.1281167746084108,-0.0389188892959767,-0.501311338018702,2002,1.2428695941666663
3408,Morel,99,5,151.62,Morel Dam,30.67,1959.0,4,1,Stable,Stable,-7.264459631213681,28.251898493939393,26.1995507327957,-0.056338028169014,0.4869560812360789,-0.0511404379901959,-0.18839876655291,2002,4.245960541666666
3409,Kareli,99,0,0.0,,,,0,0,Stable,Stable,-20.48696423152143,3.513665084441288,2.793821775376344,-0.1392801251956181,0.0843937096804527,-0.0172352289433037,-0.5429274679871662,2002,0.4955487316666667
3410,Morel,99,0,0.0,,,,0,0,Stable,Stable,-20.0459376926829,2.297924876157197,1.8372842872580648,-0.1244131455399061,0.1233130559725113,-0.0103984622764085,-0.5001342889439021,2002,0.278130995
3411,Morel,99,5,151.62,Morel Dam,33.19,1959.0,4,1,Stable,Stable,-8.287392197981564,30.753590629867425,28.204919959408603,-0.0665101721439749,0.411332624869805,-0.0674822768954248,-0.22944857255723,2002,4.552095958333333
3412,Morel,99,6,193.31,Kalisil Dam,18.03,1956.0,5,1,Stable,Stable,-9.518216271649155,35.452281453124996,32.0778566311828,-0.0688575899843505,0.3949258884499005,-0.0936513957351116,-0.2777889480412441,2002,5.233297383333333
3413,Gambhir,99,1,25.98,Surwal Dam,10.6,1958.0,1,0,Stable,Stable,-0.3820304178105722,3.800936405704545,3.786415672473118,-0.0571205007824726,0.4808844025592613,-0.0089425853552064,-0.2378509524047116,2002,0.6655884575000001
3414,Banas,99,65,2521.18,Dheel Dam,25.43,1911.0,47,8,Stable,Stable,4.7638448750485365,171.499754536553,179.6697368037634,-0.0062597809076682,0.9418708081099778,-0.0155022480158728,-0.0088992556458376,2002,35.85881083333333
3415,Banas,99,66,2547.16,Surwal Dam,25.54,1958.0,48,8,Stable,Stable,4.613395377070186,175.85220097727273,183.9649582876344,-0.0078247261345852,0.9264090835829736,-0.0289796575487016,-0.0162363174072029,2002,36.63200475
3417,Mashi,99,1,20.66,Kalakh Sagar Dam,8.13,1883.0,1,0,Stable,Stable,-15.456353779076055,4.2738696687462125,3.613285252688172,-0.0477308294209702,0.5563907438061542,-0.0059902077548808,-0.1507997989587514,2002,0.54993467
3418,Mashi,99,0,0.0,,,,0,0,Stable,Stable,-25.454219242319297,1.1112263734450758,0.8283723760698924,-0.0915492957746478,0.2573526206385808,-0.0029907548318713,-0.3020923218829385,2003,0.1422384848333333
3419,Mashi,99,0,0.0,,,,0,0,Stable,Stable,-12.671928447439257,1.215492523354167,1.0614661805107528,-0.056338028169014,0.4869560812360789,-0.0022872375892957,-0.200415481782594,2002,0.1026605301666666
3420,Mashi,99,1,35.0,Chaparwara Dam,9.62,1894.0,1,0,Stable,Stable,-18.655100002807824,3.770171667579546,3.0668423727150538,-0.0907668231611893,0.2614595472698988,-0.0107167946762356,-0.310973709114595,2003,0.5029298525
3421,Mashi,99,1,35.0,Chaparwara Dam,26.35,1894.0,1,0,Stable,Stable,-21.841266854807216,6.478678250797349,5.063652845376343,-0.0837245696400626,0.3004608457455244,-0.0173673919026806,-0.2971068960906974,2003,0.8937587966666668
3422,Mashi,99,1,35.0,Chaparwara Dam,45.92,1894.0,1,0,Stable,Stable,-21.287729847005817,8.577284787202652,6.751375573494624,-0.0876369327073552,0.2783390390292886,-0.0236893592324178,-0.3054787657053458,2002,1.1089013583333334
3423,Mashi,99,0,0.0,,,,0,0,Stable,Stable,-27.72436671830042,1.4565644446723485,1.0527411765430106,-0.1431924882629108,0.0760044175506724,-0.0066910025270061,-0.525119238771507,2002,0.0836709628333333
3424,Mashi,99,4,111.29,Mashi Dam,8.27,1960.0,4,0,Stable,Stable,-20.568537019491025,21.090355031022728,16.75237754892473,-0.0743348982785602,0.3582129056046694,-0.0519678916732542,-0.2718010463772698,2002,2.5070131333333334
3425,Mashi,99,4,111.29,Mashi Dam,18.97,1960.0,4,0,Stable,Stable,-21.035187456671355,22.560367811723484,17.814752151612904,-0.0798122065727699,0.3237244365109479,-0.0562052895502645,-0.2754368236752403,2002,2.592126425
3426,Sohadra,99,0,0.0,,,,0,0,Stable,Stable,-13.145329991061066,1.2096986028090908,1.0506797295725807,-0.0618153364632237,0.4453347120023703,-0.0027396226203002,-0.2416527623473399,2002,0.0912268961666666
3428,Sohadra,99,1,47.14,Tordi Sagar Dam,4.19,1887.0,1,0,Stable,Stable,-2.9734280269133726,2.933271620496212,2.8460529000268817,-0.0618153364632237,0.4453347120023703,-0.0055852229205246,-0.1944958374747146,2002,0.30610611
3429,Dai,99,0,0.0,,,,0,0,Stable,Stable,38.17331632457547,1.92183871350947,2.6554682848655915,0.0665101721439749,0.411332624869805,0.0056765857695754,0.2542464508613835,1987,0.4181971025
3430,Dai,99,1,11.49,Lassaria Dam,8.02,1981.0,1,0,Stable,Stable,16.116374502936434,6.612830046412879,7.678578501935483,-0.0203442879499217,0.8041935186327291,-0.0054227928639846,-0.0771323059424549,2002,1.2322807583333333
3431,Sohadra,99,1,47.14,Tordi Sagar Dam,21.59,1887.0,1,0,Stable,Stable,-9.550287408547186,5.18092116969697,4.686128307580645,-0.0884194053208137,0.2740512171046538,-0.0142600817168889,-0.2893842854584518,2002,0.46106269
3432,Banas,99,58,2286.29,Bisalpur Dam,18.84,1999.0,40,8,Stable,Stable,13.235613162384738,122.79298647310608,139.0453911532258,0.0312989045383411,0.7009498978605979,0.142360634334538,0.1100943781895164,2002,29.9396525
3433,Mashi,99,5,158.43,Mashi Dam,21.17,1960.0,5,0,Stable,Stable,-18.92743538217112,27.912139770113633,22.62908755134409,-0.082942097026604,0.3050221061741585,-0.0792806426164216,-0.311092697200759,2002,3.0648363916666668
3434,Banas,99,63,2444.72,Mashi Dam,34.47,1960.0,45,8,Stable,Stable,6.284329356999978,155.9503677820076,165.75080252688173,0.014866979655712,0.8572576562971361,0.0859207874819625,0.0538731486514934,2002,33.52391775
3435,Galwa,99,1,48.73,Galwa Dam,15.31,1960.0,1,0,Stable,Stable,-8.473298425664513,6.038142930839015,5.52651306094086,-0.0868544600938967,0.2826722921571671,-0.017933686882411,-0.3111025927083214,2002,1.017388765
3436,Banas,99,64,2472.45,Dheel Dam,8.96,1911.0,46,8,Stable,Stable,5.578272800607054,161.15074116401516,170.1401691263441,0.0086071987480438,0.9186882634841276,0.0520343114898972,0.0316719548239451,2002,34.134144166666665
3437,Chakan,99,2,21.08,Chakan Dam,5.2,1849.0,2,0,Stable,Stable,8.903485538618197,4.968087834852272,5.410420816774194,-0.0297339593114241,0.7154148441443793,-0.003971551708221,-0.077646785506647,2002,1.0189993616666666
3438,Dai,99,0,0.0,,,,0,0,Stable,Stable,20.099532854091372,0.3770748839077651,0.4528651740833333,0.0469483568075117,0.5629344246630752,0.0006734804179292,0.1645247941306702,1987,0.0865998565833333
3439,Dai,99,0,0.0,,,,0,0,Stable,Stable,58.49743441199272,0.65189938051875,1.0332437930698926,0.1298904538341158,0.1076004272446888,0.0036406918358876,0.4469887934417859,1987,0.1350958708333333
3440,Banas,99,56,1178.96,Nagdi Dam,31.23,1959.0,39,7,Stable,Stable,14.759745875208964,109.6698355842803,125.85682461827956,0.0524256651017214,0.5179259057262735,0.2195399260620903,0.1888505976801271,2002,27.867510166666666
3441,Bajyan,99,1,28.4,Bundika Gothra Dam,6.63,,0,0,Stable,Stable,-15.040843909418754,3.3172123883333335,2.818275650860215,-0.1134585289514867,0.1600508953506154,-0.0138785858531746,-0.4505500613389482,2009,0.5898199016666666
3442,Mashi,99,0,0.0,,,,0,0,Stable,Stable,-13.083438921756873,0.6120061818861743,0.5319347268817204,-0.0782472613458529,0.3333500217009937,-0.0013548445943452,-0.2369333768938216,2002,0.0714504673333333
3443,Mashi,99,0,0.0,,,,0,0,Stable,Stable,-22.24048559331079,0.7065024168623106,0.5493728486236559,-0.1040688575899843,0.1976657456561186,-0.0023046230032894,-0.3639244135020882,2003,0.0885890870833333
3444,Mashi,99,0,0.0,,,,0,0,Stable,Stable,-17.603959461849172,2.114757748348485,1.742476651612903,-0.0852895148669796,0.2914753538276562,-0.0062604575324074,-0.3229198864601864,2003,0.2852742241666666
3445,Mashi,99,1,35.0,Chaparwara Dam,1.9,1894.0,1,0,Stable,Stable,-19.16240960153705,1.4748948132670454,1.1922694279569892,-0.0735524256651017,0.3633220419285234,-0.0037991461440058,-0.2819090635494325,2003,0.1939960425
